ID,Prix,Quantite,Remise,CA_Brut,CA_Net,TVA
2425,33.01,21,0,693.2099999999999,693.2099999999999,138.642
2426,71.37,22,15,1570.14,1334.6190000000001,266.9238
2427,92.08,13,30,1197.04,837.9279999999999,167.5856
2428,194.11,16,20,3105.76,2484.608,496.92160000000007
2429,89.47,43,5,3847.21,3654.8495,730.9699
2430,137.98,27,15,3725.4599999999996,3166.6409999999996,633.3281999999999
2431,114.9,7,20,804.3000000000001,643.44,128.68800000000002
2432,491.18,35,30,17191.3,12033.909999999998,2406.7819999999997
2433,309.62,39,5,12075.18,11471.421,2294.2842
2434,472.69,21,10,9926.49,8933.841,1786.7682000000002
2435,142.71,44,5,6279.240000000001,5965.278,1193.0556000000001
2436,22.92,7,30,160.44,112.30799999999999,22.4616
2437,238.26,20,5,4765.2,4526.94,905.3879999999999
2438,81.79,22,15,1799.38,1529.473,305.8946
2439,148.2,30,15,4446.0,3779.1,755.82
2440,120.09,36,20,4323.24,3458.592,691.7184000000001
2441,66.6,40,15,2664.0,2264.4,452.88000000000005
2442,184.38,29,15,5347.0199999999995,4544.967,908.9934
2443,386.86,50,0,19343.0,19343.0,3868.6000000000004
2444,222.71,10,30,2227.1,1558.9699999999998,311.794
2445,365.1,41,0,14969.1,14969.1,2993.82
2446,121.01,46,30,5566.46,3896.522,779.3044
2447,137.36,48,30,6593.280000000001,4615.296,923.0592000000001
2448,297.75,31,0,9230.25,9230.25,1846.0500000000002
2449,52.05,8,30,416.4,291.47999999999996,58.29599999999999
2450,133.64,17,10,2271.8799999999997,2044.6919999999998,408.9384
2451,315.46,15,15,4731.9,4022.115,804.423
2452,38.52,17,20,654.84,523.8720000000001,104.77440000000001
2453,407.63,18,0,7337.34,7337.34,1467.468
2454,284.73,28,0,7972.4400000000005,7972.4400000000005,1594.4880000000003
2455,15.24,50,10,762.0,685.8000000000001,137.16000000000003
2456,186.8,15,30,2802.0,1961.3999999999999,392.28
2457,472.71,24,30,11345.039999999999,7941.527999999998,1588.3055999999997
2458,489.05,15,10,7335.75,6602.175,1320.4350000000002
2459,458.08,32,30,14658.56,10260.991999999998,2052.1983999999998
2460,98.05,32,0,3137.6,3137.6,627.52
2461,320.72,5,5,1603.6000000000001,1523.42,304.684
2462,134.06,36,5,4826.16,4584.852,916.9704
2463,18.12,32,10,579.84,521.856,104.3712
2464,35.87,23,15,825.01,701.2585,140.2517
2465,398.13,17,30,6768.21,4737.746999999999,947.5493999999999
2466,81.85,20,30,1637.0,1145.8999999999999,229.17999999999998
2467,220.95,31,5,6849.45,6506.9775,1301.3955
2468,42.84,6,0,257.04,257.04,51.40800000000001
2469,80.97,9,0,728.73,728.73,145.746
2470,490.69,12,10,5888.28,5299.452,1059.8904
2471,296.76,42,0,12463.92,12463.92,2492.784
2472,249.45,24,0,5986.799999999999,5986.799999999999,1197.36
2473,184.9,10,30,1849.0,1294.3,258.86
2474,177.28,10,15,1772.8,1506.8799999999999,301.376
2475,240.93,26,20,6264.18,5011.344000000001,1002.2688000000003
2476,271.65,24,0,6519.599999999999,6519.599999999999,1303.92
2477,314.43,27,20,8489.61,6791.688000000001,1358.3376000000003
2478,116.41,44,10,5122.04,4609.836,921.9672
2479,242.11,35,0,8473.85,8473.85,1694.7700000000002
2480,20.51,29,10,594.7900000000001,535.311,107.06220000000002
2481,16.28,16,0,260.48,260.48,52.096000000000004
2482,184.93,49,15,9061.57,7702.3345,1540.4669000000001
2483,479.2,14,10,6708.8,6037.92,1207.584
2484,262.85,2,5,525.7,499.415,99.88300000000001
2485,259.1,29,20,7513.900000000001,6011.120000000001,1202.2240000000002
2486,99.11,11,5,1090.21,1035.6995,207.1399
2487,184.25,2,15,368.5,313.22499999999997,62.644999999999996
2488,209.62,47,5,9852.14,9359.533,1871.9066
2489,214.81,14,30,3007.34,2105.138,421.0276
2490,330.84,11,15,3639.24,3093.354,618.6708
2491,13.78,21,10,289.38,260.442,52.08840000000001
2492,476.76,45,30,21454.2,15017.939999999999,3003.5879999999997
2493,9.96,9,20,89.64000000000001,71.71200000000002,14.342400000000005
2494,434.93,28,30,12178.04,8524.628,1704.9256000000003
2495,494.14,36,15,17789.04,15120.684000000001,3024.1368
2496,221.08,14,5,3095.1200000000003,2940.364,588.0728
2497,276.26,7,20,1933.82,1547.056,309.4112
2498,13.96,34,15,474.64000000000004,403.444,80.68880000000001
2499,200.49,41,5,8220.09,7809.0855,1561.8171000000002
2500,452.5,26,15,11765.0,10000.25,2000.0500000000002
2501,19.48,29,15,564.92,480.18199999999996,96.0364
2502,386.3,30,0,11589.0,11589.0,2317.8
2503,46.73,23,30,1074.79,752.353,150.4706
2504,273.38,37,30,10115.06,7080.5419999999995,1416.1084
2505,369.9,25,10,9247.5,8322.75,1664.5500000000002
2506,47.72,18,10,858.96,773.0640000000001,154.61280000000002
2507,197.08,10,30,1970.8000000000002,1379.56,275.912
2508,232.17,4,5,928.68,882.2459999999999,176.4492
2509,158.09,31,5,4900.79,4655.7505,931.1501000000001
2510,488.75,20,0,9775.0,9775.0,1955.0
2511,108.38,42,0,4551.96,4551.96,910.392
2512,355.12,3,20,1065.3600000000001,852.2880000000001,170.45760000000004
2513,265.14,45,30,11931.3,8351.91,1670.382
2514,93.12,36,15,3352.32,2849.472,569.8944
2515,481.14,40,10,19245.6,17321.04,3464.2080000000005
2516,34.07,44,20,1499.08,1199.264,239.8528
2517,489.34,8,10,3914.72,3523.248,704.6496000000001
2518,238.68,30,0,7160.400000000001,7160.400000000001,1432.0800000000002
2519,446.46,17,10,7589.82,6830.838,1366.1676
2520,5.29,16,5,84.64,80.408,16.0816
2521,385.2,46,15,17719.2,15061.32,3012.264
2522,269.75,46,10,12408.5,11167.65,2233.53
2523,16.99,33,10,560.67,504.60299999999995,100.9206
2524,99.39,34,20,3379.26,2703.4080000000004,540.6816000000001
2525,240.53,49,20,11785.97,9428.776,1885.7552
2526,285.11,19,15,5417.09,4604.5265,920.9053
2527,120.27,30,10,3608.1,3247.29,649.4580000000001
2528,172.23,4,20,688.92,551.136,110.2272
2529,269.09,1,30,269.09,188.36299999999997,37.672599999999996
2530,93.58,41,0,3836.7799999999997,3836.7799999999997,767.356
2531,99.66,5,15,498.29999999999995,423.55499999999995,84.711
2532,210.86,1,5,210.86,200.317,40.0634
2533,68.91,1,0,68.91,68.91,13.782
2534,20.44,19,30,388.36,271.852,54.3704
2535,280.42,1,0,280.42,280.42,56.084
2536,45.68,42,15,1918.56,1630.7759999999998,326.1552
2537,173.49,35,15,6072.150000000001,5161.3275,1032.2655000000002
2538,27.19,24,0,652.5600000000001,652.5600000000001,130.51200000000003
2539,308.63,20,5,6172.6,5863.97,1172.794
2540,28.07,5,5,140.35,133.33249999999998,26.6665
2541,425.68,42,15,17878.56,15196.776,3039.3552
2542,469.36,30,30,14080.800000000001,9856.56,1971.312
2543,434.7,29,10,12606.3,11345.67,2269.134
2544,490.51,31,5,15205.81,14445.519499999999,2889.1039
2545,459.46,14,30,6432.44,4502.708,900.5416
2546,313.78,42,5,13178.759999999998,12519.821999999998,2503.9644
2547,218.28,1,15,218.28,185.53799999999998,37.1076
2548,490.83,14,30,6871.62,4810.134,962.0268000000001
2549,29.25,13,5,380.25,361.2375,72.2475
2550,172.86,46,5,7951.56,7553.982,1510.7964000000002
2551,259.79,11,10,2857.69,2571.9210000000003,514.3842000000001
2552,499.57,38,10,18983.66,17085.294,3417.0588000000007
2553,199.97,43,20,8598.71,6878.968,1375.7936
2554,218.15,26,5,5671.900000000001,5388.305,1077.661
2555,271.98,8,0,2175.84,2175.84,435.16800000000006
2556,463.31,33,30,15289.23,10702.461,2140.4922
2557,105.83,3,30,317.49,222.243,44.4486
2558,462.59,30,15,13877.699999999999,11796.044999999998,2359.209
2559,75.36,30,10,2260.8,2034.7200000000003,406.9440000000001
2560,299.8,27,30,8094.6,5666.22,1133.2440000000001
2561,212.32,26,20,5520.32,4416.256,883.2512000000002
2562,141.21,6,15,847.26,720.1709999999999,144.0342
2563,331.28,14,20,4637.92,3710.3360000000002,742.0672000000001
2564,118.83,38,15,4515.54,3838.209,767.6418
2565,5.36,4,0,21.44,21.44,4.288
2566,323.57,23,10,7442.11,6697.898999999999,1339.5798
2567,461.09,25,0,11527.25,11527.25,2305.4500000000003
2568,479.79,37,30,17752.23,12426.561,2485.3122000000003
2569,452.63,30,30,13578.9,9505.23,1901.046
2570,225.54,9,20,2029.86,1623.888,324.7776
2571,399.32,19,20,7587.08,6069.664000000001,1213.9328000000003
2572,304.1,42,5,12772.2,12133.59,2426.7180000000003
2573,182.45,40,10,7298.0,6568.2,1313.64
2574,241.12,28,15,6751.360000000001,5738.656,1147.7312
2575,74.3,40,0,2972.0,2972.0,594.4
2576,399.52,42,0,16779.84,16779.84,3355.9680000000003
2577,7.95,3,30,23.85,16.695,3.3390000000000004
2578,414.65,30,10,12439.5,11195.550000000001,2239.11
2579,447.36,13,20,5815.68,4652.544000000001,930.5088000000002
2580,432.44,23,0,9946.12,9946.12,1989.2240000000002
2581,375.74,41,10,15405.34,13864.806,2772.9612
2582,406.34,5,10,2031.6999999999998,1828.53,365.706
2583,288.23,31,10,8935.130000000001,8041.617000000001,1608.3234000000002
2584,320.15,19,0,6082.849999999999,6082.849999999999,1216.57
2585,392.05,12,0,4704.6,4704.6,940.9200000000001
2586,165.01,39,0,6435.389999999999,6435.389999999999,1287.078
2587,186.9,23,10,4298.7,3868.83,773.7660000000001
2588,171.13,27,10,4620.51,4158.459000000001,831.6918000000002
2589,231.46,9,5,2083.14,1978.9829999999997,395.79659999999996
2590,382.2,14,15,5350.8,4548.18,909.6360000000001
2591,33.76,7,30,236.32,165.42399999999998,33.084799999999994
2592,121.37,22,30,2670.1400000000003,1869.0980000000002,373.81960000000004
2593,81.99,31,0,2541.69,2541.69,508.338
2594,157.26,43,0,6762.179999999999,6762.179999999999,1352.436
2595,236.04,4,20,944.16,755.328,151.0656
2596,118.14,40,5,4725.6,4489.32,897.864
2597,30.86,18,10,555.48,499.932,99.9864
2598,270.16,31,5,8374.960000000001,7956.212,1591.2424
2599,51.71,7,15,361.97,307.6745,61.53490000000001
2600,108.64,11,0,1195.04,1195.04,239.008
2601,109.8,49,20,5380.2,4304.16,860.832
2602,443.24,1,10,443.24,398.916,79.78320000000001
2603,183.83,47,20,8640.01,6912.008000000001,1382.4016000000001
2604,265.44,35,30,9290.4,6503.28,1300.656
2605,398.16,22,20,8759.52,7007.616000000001,1401.5232000000003
2606,129.66,28,30,3630.48,2541.336,508.2672
2607,416.92,44,20,18344.48,14675.584,2935.1168000000002
2608,226.75,9,10,2040.75,1836.675,367.33500000000004
2609,181.57,36,20,6536.5199999999995,5229.216,1045.8432
2610,44.43,37,30,1643.91,1150.737,230.14740000000003
2611,86.53,23,0,1990.19,1990.19,398.038
2612,263.64,49,15,12918.359999999999,10980.605999999998,2196.1211999999996
2613,386.28,27,15,10429.56,8865.126,1773.0252
2614,58.25,12,15,699.0,594.15,118.83
2615,286.73,19,30,5447.870000000001,3813.5090000000005,762.7018000000002
2616,191.66,50,10,9583.0,8624.7,1724.9400000000003
2617,317.79,41,15,13029.390000000001,11074.9815,2214.9963000000002
2618,135.23,39,20,5273.969999999999,4219.1759999999995,843.8352
2619,199.79,42,5,8391.18,7971.621,1594.3242
2620,227.2,8,0,1817.6,1817.6,363.52
2621,147.94,42,20,6213.48,4970.784,994.1568
2622,417.51,32,0,13360.32,13360.32,2672.0640000000003
2623,446.28,22,10,9818.16,8836.344000000001,1767.2688000000003
2624,243.76,13,30,3168.88,2218.216,443.6432
2625,429.56,35,0,15034.6,15034.6,3006.92
2626,171.12,9,15,1540.08,1309.068,261.8136
2627,378.95,45,30,17052.75,11936.925,2387.3849999999998
2628,348.21,30,10,10446.3,9401.67,1880.334
2629,375.18,8,5,3001.44,2851.368,570.2736
2630,268.5,6,0,1611.0,1611.0,322.20000000000005
2631,346.42,16,5,5542.72,5265.584,1053.1168
2632,453.63,28,5,12701.64,12066.557999999999,2413.3116
2633,112.28,38,5,4266.64,4053.308,810.6616
2634,379.66,36,10,13667.76,12300.984,2460.1968
2635,113.03,11,20,1243.33,994.664,198.93280000000001
2636,359.77,4,30,1439.08,1007.3559999999999,201.47119999999998
2637,23.67,47,20,1112.49,889.9920000000001,177.99840000000003
2638,163.26,36,5,5877.36,5583.491999999999,1116.6984
2639,361.44,15,20,5421.6,4337.280000000001,867.4560000000001
2640,138.42,22,10,3045.24,2740.716,548.1432
2641,379.56,39,10,14802.84,13322.556,2664.5112000000004
2642,282.38,9,5,2541.42,2414.349,482.86980000000005
2643,389.71,23,0,8963.33,8963.33,1792.6660000000002
2644,328.64,39,30,12816.96,8971.872,1794.3744
2645,342.52,30,0,10275.599999999999,10275.599999999999,2055.12
2646,439.94,17,30,7478.98,5235.285999999999,1047.0572
2647,130.31,28,30,3648.6800000000003,2554.076,510.8152
2648,443.03,42,30,18607.26,13025.081999999999,2605.0164
2649,442.68,33,20,14608.44,11686.752,2337.3504000000003
2650,480.34,47,30,22575.98,15803.185999999998,3160.6371999999997
2651,97.47,11,30,1072.17,750.519,150.1038
2652,54.79,5,0,273.95,273.95,54.79
2653,95.14,35,15,3329.9,2830.415,566.083
2654,177.35,13,20,2305.5499999999997,1844.4399999999998,368.888
2655,444.27,41,30,18215.07,12750.548999999999,2550.1098
2656,325.59,1,0,325.59,325.59,65.118
2657,490.55,22,10,10792.1,9712.890000000001,1942.5780000000004
2658,420.74,16,10,6731.84,6058.656,1211.7312
2659,228.08,14,30,3193.1200000000003,2235.184,447.0368000000001
2660,358.6,27,0,9682.2,9682.2,1936.4400000000003
2661,93.61,13,5,1216.93,1156.0835,231.2167
2662,382.25,8,15,3058.0,2599.2999999999997,519.86
2663,460.47,2,30,920.94,644.658,128.9316
2664,346.77,35,30,12136.949999999999,8495.864999999998,1699.1729999999998
2665,259.27,42,10,10889.34,9800.406,1960.0812000000003
2666,337.5,6,30,2025.0,1417.5,283.5
2667,99.13,25,0,2478.25,2478.25,495.65000000000003
2668,302.16,16,0,4834.56,4834.56,966.9120000000001
2669,485.85,44,10,21377.4,19239.660000000003,3847.9320000000007
2670,239.33,9,15,2153.9700000000003,1830.8745000000001,366.17490000000004
2671,394.17,44,5,17343.48,16476.306,3295.2612000000004
2672,139.53,20,20,2790.6,2232.48,446.49600000000004
2673,110.58,5,30,552.9,387.03,77.406
2674,29.99,17,20,509.83,407.86400000000003,81.57280000000002
2675,312.04,35,0,10921.400000000001,10921.400000000001,2184.28
2676,423.6,13,10,5506.8,4956.12,991.224
2677,107.46,28,30,3008.8799999999997,2106.2159999999994,421.2431999999999
2678,451.93,28,15,12654.04,10755.934000000001,2151.1868000000004
2679,256.84,22,0,5650.48,5650.48,1130.096
2680,474.57,4,30,1898.28,1328.7959999999998,265.75919999999996
2681,427.32,47,20,20084.04,16067.232000000002,3213.4464000000007
2682,421.23,12,20,5054.76,4043.8080000000004,808.7616000000002
2683,296.42,2,10,592.84,533.556,106.71120000000002
2684,352.5,41,20,14452.5,11562.0,2312.4
2685,134.08,24,15,3217.92,2735.232,547.0464000000001
2686,252.02,5,20,1260.1000000000001,1008.0800000000002,201.61600000000004
2687,233.37,7,5,1633.5900000000001,1551.9105,310.38210000000004
2688,43.02,34,30,1462.68,1023.876,204.7752
2689,334.37,50,20,16718.5,13374.800000000001,2674.9600000000005
2690,80.32,27,15,2168.64,1843.3439999999998,368.6688
2691,208.41,34,5,7085.94,6731.642999999999,1346.3285999999998
2692,482.8,3,10,1448.4,1303.5600000000002,260.71200000000005
2693,442.96,18,15,7973.28,6777.288,1355.4576
2694,97.11,24,0,2330.64,2330.64,466.128
2695,29.34,44,20,1290.96,1032.768,206.55360000000002
2696,394.48,17,30,6706.16,4694.312,938.8624
2697,76.37,34,30,2596.58,1817.6059999999998,363.52119999999996
2698,149.47,24,10,3587.2799999999997,3228.5519999999997,645.7103999999999
2699,243.04,41,15,9964.64,8469.944,1693.9888
2700,91.72,12,20,1100.6399999999999,880.512,176.1024
2701,66.33,42,15,2785.86,2367.981,473.59620000000007
2702,108.51,12,5,1302.1200000000001,1237.0140000000001,247.40280000000004
2703,166.48,28,15,4661.44,3962.2239999999997,792.4448
2704,82.51,21,5,1732.71,1646.0745,329.2149
2705,428.59,24,0,10286.16,10286.16,2057.232
2706,320.57,4,5,1282.28,1218.166,243.6332
2707,479.87,5,30,2399.35,1679.5449999999998,335.909
2708,164.64,37,10,6091.679999999999,5482.512,1096.5024
2709,456.3,34,5,15514.2,14738.49,2947.6980000000003
2710,321.54,23,0,7395.42,7395.42,1479.084
2711,435.36,45,5,19591.2,18611.64,3722.328
2712,182.57,48,5,8763.36,8325.192000000001,1665.0384000000004
2713,494.05,26,5,12845.300000000001,12203.035,2440.607
2714,420.5,26,20,10933.0,8746.4,1749.28
2715,183.07,36,30,6590.5199999999995,4613.364,922.6727999999999
2716,462.4,41,20,18958.399999999998,15166.72,3033.344
2717,52.39,28,30,1466.92,1026.844,205.36880000000002
2718,452.87,29,10,13133.23,11819.907,2363.9814
2719,181.5,9,30,1633.5,1143.4499999999998,228.68999999999997
2720,157.42,23,5,3620.66,3439.6269999999995,687.9254
2721,149.35,30,0,4480.5,4480.5,896.1
2722,472.53,7,15,3307.71,2811.5535,562.3107
2723,253.75,39,0,9896.25,9896.25,1979.25
2724,397.94,30,10,11938.2,10744.380000000001,2148.876
2725,369.88,31,5,11466.28,10892.966,2178.5932000000003
2726,326.8,44,15,14379.2,12222.32,2444.464
2727,296.26,15,20,4443.9,3555.12,711.024
2728,170.25,27,30,4596.75,3217.725,643.5450000000001
2729,367.99,33,5,12143.67,11536.486499999999,2307.2972999999997
2730,441.06,24,5,10585.44,10056.168,2011.2336
2731,65.6,40,30,2624.0,1836.8,367.36
2732,205.2,12,30,2462.3999999999996,1723.6799999999996,344.73599999999993
2733,193.7,21,15,4067.7,3457.5449999999996,691.509
2734,152.24,31,30,4719.4400000000005,3303.608,660.7216000000001
2735,44.08,4,30,176.32,123.42399999999999,24.6848
2736,460.91,49,0,22584.59,22584.59,4516.918000000001
2737,129.92,38,5,4936.959999999999,4690.111999999999,938.0223999999998
2738,403.89,14,0,5654.46,5654.46,1130.892
2739,286.75,19,10,5448.25,4903.425,980.6850000000001
2740,208.13,22,5,4578.86,4349.9169999999995,869.9834
2741,459.9,15,15,6898.5,5863.724999999999,1172.745
2742,440.18,21,30,9243.78,6470.646,1294.1292
2743,216.32,3,5,648.96,616.5120000000001,123.30240000000002
2744,174.02,43,10,7482.860000000001,6734.5740000000005,1346.9148000000002
2745,285.63,2,15,571.26,485.57099999999997,97.1142
2746,189.32,44,30,8330.08,5831.056,1166.2112
2747,437.04,38,15,16607.52,14116.392,2823.2784
2748,460.05,13,5,5980.650000000001,5681.6175,1136.3235000000002
2749,171.81,37,5,6356.97,6039.1215,1207.8243
2750,91.8,40,15,3672.0,3121.2,624.24
2751,338.7,36,20,12193.199999999999,9754.56,1950.912
2752,5.76,17,30,97.92,68.544,13.7088
2753,60.83,4,15,243.32,206.822,41.3644
2754,322.55,41,20,13224.550000000001,10579.640000000001,2115.9280000000003
2755,134.11,14,15,1877.5400000000002,1595.909,319.18180000000007
2756,95.22,10,0,952.2,952.2,190.44000000000003
2757,343.48,33,30,11334.84,7934.388,1586.8776
2758,111.67,40,0,4466.8,4466.8,893.3600000000001
2759,8.61,42,20,361.62,289.296,57.8592
2760,206.02,38,20,7828.76,6263.008000000001,1252.6016000000002
2761,25.09,41,15,1028.69,874.3865000000001,174.87730000000002
2762,466.44,37,5,17258.28,16395.365999999998,3279.0732
2763,233.97,11,0,2573.67,2573.67,514.734
2764,370.28,40,5,14811.199999999999,14070.639999999998,2814.1279999999997
2765,322.76,4,20,1291.04,1032.832,206.56640000000004
2766,182.55,11,0,2008.0500000000002,2008.0500000000002,401.61000000000007
2767,189.64,32,5,6068.48,5765.056,1153.0112
2768,153.12,43,20,6584.16,5267.328,1053.4656000000002
2769,438.47,23,10,10084.810000000001,9076.329000000002,1815.2658000000004
2770,43.76,46,0,2012.9599999999998,2012.9599999999998,402.592
2771,471.17,19,15,8952.23,7609.3955,1521.8791
2772,73.12,42,30,3071.04,2149.728,429.9456
2773,76.0,17,0,1292.0,1292.0,258.40000000000003
2774,312.12,47,15,14669.64,12469.194,2493.8388
2775,28.82,29,5,835.78,793.991,158.7982
2776,471.79,15,15,7076.85,6015.3225,1203.0645000000002
2777,72.84,30,5,2185.2000000000003,2075.94,415.18800000000005
2778,200.09,10,30,2000.9,1400.6299999999999,280.126
2779,270.53,31,0,8386.429999999998,8386.429999999998,1677.2859999999998
2780,11.76,2,15,23.52,19.992,3.9984
2781,332.04,20,30,6640.8,4648.5599999999995,929.712
2782,265.81,49,0,13024.69,13024.69,2604.938
2783,45.59,4,10,182.36,164.12400000000002,32.8248
2784,164.74,40,30,6589.6,4612.72,922.5440000000001
2785,293.42,30,10,8802.6,7922.34,1584.468
2786,71.55,23,0,1645.6499999999999,1645.6499999999999,329.13
2787,356.67,4,20,1426.68,1141.344,228.26880000000003
2788,103.25,45,20,4646.25,3717.0,743.4000000000001
2789,341.31,20,10,6826.2,6143.58,1228.7160000000001
2790,46.16,31,20,1430.9599999999998,1144.7679999999998,228.95359999999997
2791,401.59,14,30,5622.259999999999,3935.5819999999994,787.1163999999999
2792,438.01,40,30,17520.4,12264.28,2452.856
2793,207.4,27,15,5599.8,4759.83,951.966
2794,410.74,22,20,9036.28,7229.024000000001,1445.8048000000003
2795,350.39,8,0,2803.12,2803.12,560.624
2796,271.63,16,5,4346.08,4128.776,825.7552000000001
2797,95.93,6,0,575.58,575.58,115.11600000000001
2798,381.25,1,30,381.25,266.875,53.375
2799,358.61,6,20,2151.66,1721.328,344.2656
2800,472.51,40,30,18900.4,13230.28,2646.0560000000005
2801,435.57,20,5,8711.4,8275.83,1655.1660000000002
2802,493.39,7,30,3453.73,2417.611,483.5222
2803,333.63,48,0,16014.24,16014.24,3202.848
2804,173.25,44,15,7623.0,6479.55,1295.91
2805,491.48,7,0,3440.36,3440.36,688.0720000000001
2806,316.71,6,0,1900.2599999999998,1900.2599999999998,380.05199999999996
2807,186.69,14,10,2613.66,2352.294,470.4588
2808,444.36,47,15,20884.920000000002,17752.182,3550.4364000000005
2809,148.39,15,20,2225.85,1780.68,356.136
2810,338.73,28,5,9484.44,9010.218,1802.0436000000002
2811,474.68,4,10,1898.72,1708.848,341.7696
2812,5.48,49,20,268.52000000000004,214.81600000000003,42.96320000000001
2813,23.9,22,5,525.8,499.50999999999993,99.90199999999999
2814,182.99,49,20,8966.51,7173.2080000000005,1434.6416000000002
2815,243.83,11,5,2682.13,2548.0235,509.6047
2816,204.51,5,0,1022.55,1022.55,204.51
2817,376.98,12,5,4523.76,4297.572,859.5144
2818,466.31,23,10,10725.13,9652.617,1930.5234
2819,416.25,44,30,18315.0,12820.5,2564.1000000000004
2820,83.78,16,10,1340.48,1206.432,241.28640000000001
2821,368.53,36,15,13267.079999999998,11277.017999999998,2255.4035999999996
2822,242.62,18,20,4367.16,3493.728,698.7456000000001
2823,204.44,32,10,6542.08,5887.872,1177.5744000000002
2824,41.91,39,20,1634.4899999999998,1307.5919999999999,261.5184
2825,281.58,17,20,4786.86,3829.488,765.8976
2826,334.2,10,10,3342.0,3007.8,601.5600000000001
2827,481.04,50,20,24052.0,19241.600000000002,3848.3200000000006
2828,334.25,44,15,14707.0,12500.949999999999,2500.19
2829,347.19,34,10,11804.46,10624.014,2124.8028
2830,474.7,43,0,20412.1,20412.1,4082.42
2831,313.9,45,0,14125.499999999998,14125.499999999998,2825.1
2832,411.29,49,20,20153.210000000003,16122.568000000003,3224.5136000000007
2833,46.8,23,30,1076.3999999999999,753.4799999999999,150.696
2834,73.92,7,20,517.44,413.95200000000006,82.79040000000002
2835,278.73,23,15,6410.790000000001,5449.1715,1089.8343000000002
2836,141.74,35,20,4960.900000000001,3968.7200000000007,793.7440000000001
2837,322.18,38,10,12242.84,11018.556,2203.7112
2838,104.02,1,5,104.02,98.81899999999999,19.7638
2839,194.24,29,20,5632.96,4506.368,901.2736000000001
2840,345.12,20,20,6902.4,5521.92,1104.384
2841,477.76,26,5,12421.76,11800.672,2360.1344000000004
2842,426.14,37,15,15767.18,13402.103,2680.4206
2843,336.5,32,30,10768.0,7537.599999999999,1507.52
2844,483.69,32,15,15478.08,13156.368,2631.2736000000004
2845,336.57,28,15,9423.96,8010.365999999999,1602.0731999999998
2846,145.27,19,20,2760.13,2208.1040000000003,441.6208000000001
2847,481.0,7,30,3367.0,2356.8999999999996,471.37999999999994
2848,452.21,26,15,11757.46,9993.840999999999,1998.7681999999998
2849,79.14,34,0,2690.76,2690.76,538.152
2850,484.01,32,30,15488.32,10841.823999999999,2168.3648
2851,140.49,30,20,4214.700000000001,3371.7600000000007,674.3520000000002
2852,363.13,49,0,17793.37,17793.37,3558.674
2853,226.8,33,10,7484.400000000001,6735.960000000001,1347.1920000000002
2854,326.31,33,20,10768.23,8614.584,1722.9168000000002
2855,368.32,43,20,15837.76,12670.208,2534.0416000000005
2856,466.89,49,30,22877.61,16014.327,3202.8654
2857,383.0,47,10,18001.0,16200.9,3240.1800000000003
2858,380.9,31,10,11807.9,10627.11,2125.422
2859,262.34,43,0,11280.619999999999,11280.619999999999,2256.124
2860,323.74,31,0,10035.94,10035.94,2007.188
2861,23.48,4,10,93.92,84.528,16.905600000000003
2862,263.71,42,10,11075.82,9968.238,1993.6476
2863,94.08,38,10,3575.04,3217.536,643.5072
2864,208.92,44,15,9192.48,7813.607999999999,1562.7215999999999
2865,83.55,45,0,3759.75,3759.75,751.95
2866,148.73,48,10,7139.039999999999,6425.1359999999995,1285.0272
2867,484.36,38,20,18405.68,14724.544000000002,2944.9088000000006
2868,59.01,23,30,1357.23,950.0609999999999,190.0122
2869,50.13,1,15,50.13,42.6105,8.5221
2870,498.39,50,30,24919.5,17443.649999999998,3488.7299999999996
2871,446.09,48,0,21412.32,21412.32,4282.464
2872,239.66,16,15,3834.56,3259.3759999999997,651.8752
2873,107.77,7,15,754.39,641.2315,128.2463
2874,249.21,46,30,11463.66,8024.561999999999,1604.9124
2875,281.76,15,15,4226.4,3592.4399999999996,718.4879999999999
2876,494.58,18,15,8902.44,7567.0740000000005,1513.4148000000002
2877,343.95,49,5,16853.55,16010.872499999998,3202.1744999999996
2878,496.58,49,20,24332.42,19465.935999999998,3893.1872
2879,106.6,50,30,5330.0,3730.9999999999995,746.1999999999999
2880,453.43,34,20,15416.62,12333.296000000002,2466.6592000000005
2881,58.71,25,10,1467.75,1320.9750000000001,264.19500000000005
2882,285.49,6,5,1712.94,1627.293,325.4586
2883,10.2,26,20,265.2,212.16,42.432
2884,88.14,28,20,2467.92,1974.3360000000002,394.8672000000001
2885,199.29,19,10,3786.5099999999998,3407.859,681.5718
2886,359.03,6,15,2154.18,1831.0529999999999,366.2106
2887,374.37,49,30,18344.13,12840.891,2568.1782000000003
2888,369.44,12,0,4433.28,4433.28,886.656
2889,254.61,47,15,11966.67,10171.6695,2034.3339
2890,78.83,50,5,3941.5,3744.4249999999997,748.885
2891,354.58,13,5,4609.54,4379.063,875.8126000000001
2892,22.61,30,20,678.3,542.64,108.528
2893,438.66,46,30,20178.36,14124.851999999999,2824.9704
2894,295.75,15,5,4436.25,4214.4375,842.8875
2895,74.05,32,20,2369.6,1895.68,379.136
2896,334.37,44,0,14712.28,14712.28,2942.456
2897,475.03,5,5,2375.1499999999996,2256.3924999999995,451.2784999999999
2898,49.83,48,30,2391.84,1674.288,334.85760000000005
2899,468.99,1,0,468.99,468.99,93.798
2900,483.39,10,0,4833.9,4833.9,966.78
2901,170.91,2,30,341.82,239.27399999999997,47.8548
